characterId,codename,rigFamily,modelKind,partName,path,loadPath,pathHashHead,pathHashHex,assetSize,bundleIndex,bundleName,bundleHashName,bundleHashHex
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx,,,,0,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_body_01_lod0,,,,490817,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_body_01_lod1,,,,490817,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_body_01_lod2,,,,269121,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_body_01_lod3,,,,56861,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_01_lod0,,,,2663346,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_01_lod1,,,,1125954,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_01_lod2,,,,548898,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_01_lod3,,,,180294,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_02_lod0,,,,1739098,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_02_lod1,,,,720006,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_02_lod2,,,,441518,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_02_lod3,,,,190342,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_03_lod0,,,,143882,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_03_lod1,,,,76618,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_03_lod2,,,,45058,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_03_lod3,,,,7834,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_04_lod0,,,,962234,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_04_lod1,,,,715346,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_04_lod2,,,,301514,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_04_lod3,,,,67498,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_05_lod0,,,,5614,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_cloth_05_lod1,,,,4674,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_eyebrow_01_lod0,,,,66348,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_eyebrow_01_lod1,,,,66348,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_eyebrow_01_lod2,,,,34732,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_eyebrow_01_lod3,,,,5036,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_eyeshadow_01_lod0,,,,13678,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_eyeshadow_01_lod1,,,,13678,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_face_01_lod0,,,,268909,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_face_01_lod1,,,,268909,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_face_01_lod2,,,,109393,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_face_01_lod3,,,,22701,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_hair_01_lod0,,,,1240585,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_hair_01_lod1,,,,762677,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_hair_01_lod2,,,,291909,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_hair_01_lod3,,,,236253,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_iris_01_lod0,,,,26029,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_iris_01_lod1,,,,26029,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_iris_01_lod2,,,,5057,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_iris_01_lod3,,,,4369,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_vfxpart_01_lod0,,,,40532,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_vfxpart_01_lod1,,,,16220,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_vfxpart_01_lod2,,,,8292,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##s_actor_endminm_vfxpart_01_lod3,,,,8292,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0002_endminm,endminm,Boy,model_asset,,assets/beyond/arts/entity/actor/boy/endminm/models/sk_actor_endminm_01.fbx##sk_actor_endminm_01avatar,,,,243771,58356,main/3e05ef64c673070344b347e4.ab,,
chr_0003_endminf,endminf,Girl,postmodel,chr_0003_endminf_postmodel,assets/beyond/dynamicassets/gameplay/actors/postmodels/characters/chr_0003_endminf_postmodel.prefab,assets/beyond/dynamicassets/gameplay/actors/postmodels/characters/chr_0003_endminf_postmodel.prefab,908249643433762946,0x0C9AC03D143EA082,520,71831,main/4c8ce1a0eaacf3305a6a4e66.ab,360422966836199122,0x05007AC75B29FED2
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/s_actor_endminf_body_01_lod0.asset,,,,509237,114192,main/7a46dbdd3b8a53c608defd54.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/s_actor_endminf_cloth_01_lod0.asset,,,,3916734,1345,main/005567059cb1df15962d72e9.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/s_actor_endminf_cloth_02_lod0.asset,,,,73234,58880,main/3e982c9df0d3b3707863d082.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/s_actor_endminf_cloth_03_lod0.asset,,,,162458,188994,main/cb4fe76150986e9c80ea12fb.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/s_actor_endminf_cloth_04_lod0.asset,,,,1084994,116151,main/7c699548386bb03c70ddda5d.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/s_actor_endminf_cloth_05_lod0.asset,,,,6094,166939,main/b365bbb1a8b0d30ef6a33a17.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/s_actor_endminf_face_01_lod0.asset,,,,272825,171819,main/b8b96159ff223d2aea648390.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/s_actor_endminf_hair_01_lod0.asset,,,,1125441,67149,main/478536272d31101f12973975.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
chr_0003_endminf,endminf,Girl,model_asset,,assets/beyond/arts/entity/actor/girl/endminf/models/sk_actor_endminf_01.fbx,,,,0,56819,main/3c5e22779cbff69243cebd65.ab,,
