characterId,codename,rigFamily,category,kind,clipName,path,sourcePath,isWalk,loopTime,loopMetadataMatches,metadataConflict,stopTime,sampleRate,assetSize,bundleIndex,bundleName
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_sitbed_start,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_sitbed_start.fbx##a_actor_endminm_dialog_single_sitbed_start,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_sitbed_start.fbx,False,,0,False,,,562238,99214,main/6a53b5a2bb806993fb6c7dcb.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_sitbed_touchmask,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_sitbed_touchmask.fbx##a_actor_endminm_dialog_single_sitbed_touchmask,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_sitbed_touchmask.fbx,False,,0,False,,,155284,207521,main/df4574a3013b3ca8753f227c.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_sitground_lookhands,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_sitground_lookhands.fbx##a_actor_endminm_dialog_single_sitground_lookhands,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_sitground_lookhands.fbx,False,,0,False,,,486678,204764,main/dc3a77e66c836fe3dde54f59.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_skill,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_skill.fbx##a_actor_endminm_dialog_single_skill,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_skill.fbx,False,,0,False,,,393014,88295,main/5e7735ff9fc374d4ce13d3c7.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_squat_derived_hold_skill,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_squat_derived_hold_skill.fbx##a_actor_endminm_dialog_single_squat_derived_hold_skill,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_squat_derived_hold_skill.fbx,False,,0,False,,,433614,95204,main/65e98db4a56773f0a9b78bb9.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_squatlookup,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_squatlookup.fbx##a_actor_endminm_dialog_single_squatlookup,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_squatlookup.fbx,False,,0,False,,,133582,108901,main/74a698394ff999d7835c84f2.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_think1_talk,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_think1_talk.fbx##a_actor_endminm_dialog_single_think1_talk,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_think1_talk.fbx,False,,0,False,,,134542,121608,main/82565b3c85766b0b5df8f35c.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_tilthead,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_tilthead.fbx##a_actor_endminm_dialog_single_tilthead,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_tilthead.fbx,False,,0,False,,,116150,137274,main/934e1301f294becdfabf457c.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_touchobj,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_touchobj.fbx##a_actor_endminm_dialog_single_touchobj,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_touchobj.fbx,False,,0,False,,,313450,28166,main/1d6409e8018b725a2e50a7db.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_touchobjvfx,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_touchobjvfx.fbx##a_actor_endminm_dialog_single_touchobjvfx,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_touchobjvfx.fbx,False,,0,False,,,258438,70255,main/4adef280d6ad6177c6446a13.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_trick,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_trick.fbx##a_actor_endminm_dialog_single_trick,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_trick.fbx,False,,0,False,,,278220,54470,main/39dd91fce99a106f1305dff7.ab
chr_0002_endminm,endminm,Boy,dialog,walk_other,a_actor_endminm_dialog_single_walksit_derived_talk,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_walksit_derived_talk.fbx##a_actor_endminm_dialog_single_walksit_derived_talk,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_walksit_derived_talk.fbx,True,False,1,False,5.166667,60.0,172138,176417,main/bdb17b793455e9268cecfd4c.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_wave1,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_wave1.fbx##a_actor_endminm_dialog_single_wave1,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_wave1.fbx,False,,0,False,,,132640,36638,main/26923148d11b46675ba2d459.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_wave2,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_wave2.fbx##a_actor_endminm_dialog_single_wave2,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_wave2.fbx,False,,0,False,,,98988,194299,main/d0e56a622a97f3f6b117ae4c.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_windreact,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_windreact.fbx##a_actor_endminm_dialog_single_windreact,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_windreact.fbx,False,,0,False,,,232988,133286,main/8f04b24dfbeb80c4508b6c93.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_single_wipe2,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_wipe2.fbx##a_actor_endminm_dialog_single_wipe2,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_single_wipe2.fbx,False,,0,False,,,221170,59162,main/3ee9336772ae33f0262620ee.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_akimbo2_end,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_akimbo2.fbx##a_actor_endminm_dialog_state_akimbo2_end,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_akimbo2.fbx,False,,0,False,,,96064,165130,main/b15dd97be1f5f8a32bb8dbdf.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_akimbo2_loop,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_akimbo2.fbx##a_actor_endminm_dialog_state_akimbo2_loop,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_akimbo2.fbx,False,,0,False,,,139970,165130,main/b15dd97be1f5f8a32bb8dbdf.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_akimbo2_start,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_akimbo2.fbx##a_actor_endminm_dialog_state_akimbo2_start,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_akimbo2.fbx,False,,0,False,,,93546,165130,main/b15dd97be1f5f8a32bb8dbdf.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_alert2_end,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_alert2.fbx##a_actor_endminm_dialog_state_alert2_end,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_alert2.fbx,False,,0,False,,,251650,81686,main/576c0e401fcd394cd62113a2.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_alert2_loop,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_alert2.fbx##a_actor_endminm_dialog_state_alert2_loop,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_alert2.fbx,False,,0,False,,,191788,81686,main/576c0e401fcd394cd62113a2.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_alert2_start,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_alert2.fbx##a_actor_endminm_dialog_state_alert2_start,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_alert2.fbx,False,,0,False,,,506096,81686,main/576c0e401fcd394cd62113a2.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_back_end,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_back.fbx##a_actor_endminm_dialog_state_back_end,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_back.fbx,False,,0,False,,,229080,78398,main/53bc575617f642bfdb6a3ef8.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_back_loop,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_back.fbx##a_actor_endminm_dialog_state_back_loop,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_back.fbx,False,,0,False,,,166612,78398,main/53bc575617f642bfdb6a3ef8.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_back_start,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_back.fbx##a_actor_endminm_dialog_state_back_start,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_back.fbx,False,,0,False,,,207006,78398,main/53bc575617f642bfdb6a3ef8.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_backoff_loop,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_backoff.fbx##a_actor_endminm_dialog_state_backoff_loop,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_backoff.fbx,False,,0,False,,,163674,32130,main/21b3f82141d2756ca5863686.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_backoff_start,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_backoff.fbx##a_actor_endminm_dialog_state_backoff_start,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_backoff.fbx,False,,0,False,,,634152,32130,main/21b3f82141d2756ca5863686.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_battle2_loop,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_battle2.fbx##a_actor_endminm_dialog_state_battle2_loop,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_battle2.fbx,False,,0,False,,,130156,125820,main/86e1cc0639bba5de151737a0.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_beinghold_end,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_beinghold.fbx##a_actor_endminm_dialog_state_beinghold_end,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_beinghold.fbx,False,,0,False,,,140950,156472,main/a80bb30913d83dfbfa922cd7.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_beinghold_loop,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_beinghold.fbx##a_actor_endminm_dialog_state_beinghold_loop,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_beinghold.fbx,False,,0,False,,,123336,156472,main/a80bb30913d83dfbfa922cd7.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_beinghold_start,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_beinghold.fbx##a_actor_endminm_dialog_state_beinghold_start,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_beinghold.fbx,False,,0,False,,,147576,156472,main/a80bb30913d83dfbfa922cd7.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_chesthugging1_end,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_chesthugging1.fbx##a_actor_endminm_dialog_state_chesthugging1_end,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_chesthugging1.fbx,False,,0,False,,,110234,81088,main/56c0067b8dad2268e62571ea.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_chesthugging1_loop,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_chesthugging1.fbx##a_actor_endminm_dialog_state_chesthugging1_loop,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_chesthugging1.fbx,False,,0,False,,,130328,81088,main/56c0067b8dad2268e62571ea.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_chesthugging1_start,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_chesthugging1.fbx##a_actor_endminm_dialog_state_chesthugging1_start,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_chesthugging1.fbx,False,,0,False,,,106186,81088,main/56c0067b8dad2268e62571ea.ab
chr_0002_endminm,endminm,Boy,dialog,other,a_actor_endminm_dialog_state_chesthugging2_end,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_chesthugging2.fbx##a_actor_endminm_dialog_state_chesthugging2_end,assets/beyond/arts/entity/actor/boy/endminm/animations/dialog/a_actor_endminm_dialog_state_chesthugging2.fbx,False,,0,False,,,121406,147633,main/9ea2d0f297eff448e46337b9.ab
